record_id,date,site,process,shift,records_processed,processing_time_min,errors_found,downtime_min,quality_score,sla_threshold_min,sla_met,error_rate_pct,quality_flag
101326,2026-02-03,Bengaluru,Data Intake,Evening,419,42.54,5,2.7,90.78,35,No,1.193,SLA Breach
104408,2026-02-03,Bengaluru,Enrichment,Morning,382,50.13,9,14.1,89.86,65,Yes,2.356,Low Quality Score
100023,2026-02-03,Bengaluru,Publishing,Evening,265,51.21,5,0.0,99.32,30,No,1.887,SLA Breach
103359,2026-02-03,Bengaluru,Publishing,Morning,435,28.24,3,7.6,91.51,30,Yes,0.69,Normal
100912,2026-02-03,Bengaluru,Quality Review,Evening,555,89.18,7,17.7,91.8,60,No,1.261,SLA Breach
103529,2026-02-03,Bengaluru,Quality Review,Evening,320,61.81,3,0.0,92.34,60,No,0.938,SLA Breach
105496,2026-02-03,Bengaluru,Quality Review,Night,127,63.23,6,28.8,94.29,60,No,4.724,High Error Rate
101663,2026-02-03,Bengaluru,Unknown,Morning,101,72.6,1,0.0,97.17,30,No,0.99,SLA Breach
101798,2026-02-03,Bengaluru,Validation,Evening,613,86.49,5,27.5,88.28,55,No,0.816,Low Quality Score
101639,2026-02-03,Chennai,Enrichment,Morning,93,44.33,6,22.9,98.91,65,Yes,6.452,High Error Rate
101891,2026-02-03,Chennai,Validation,Morning,495,63.66,5,23.2,93.0,55,No,1.01,SLA Breach
102385,2026-02-03,Chennai,Validation,Morning,213,61.17,3,18.0,95.6,55,No,1.408,SLA Breach
102926,2026-02-03,Chennai,Validation,Morning,375,50.3,6,18.7,94.49,55,Yes,1.6,Normal
104019,2026-02-03,Chennai,Validation,Morning,289,56.71,7,18.8,93.92,55,No,2.422,High Error Rate
104331,2026-02-03,Chennai,Validation,Evening,482,77.48,2,8.7,94.16,55,No,0.415,SLA Breach
102741,2026-02-03,Hyderabad,Enrichment,Morning,285,46.75,9,7.0,94.73,65,Yes,3.158,High Error Rate
101929,2026-02-03,Hyderabad,Publishing,Morning,358,19.91,2,0.0,94.2,30,Yes,0.559,Normal
101960,2026-02-03,Hyderabad,Publishing,Morning,209,27.83,3,19.8,92.77,30,Yes,1.435,Normal
103099,2026-02-03,Hyderabad,Publishing,Night,467,28.18,3,12.2,95.95,30,Yes,0.642,Normal
103935,2026-02-03,Hyderabad,Publishing,Evening,251,17.14,7,20.4,94.82,30,Yes,2.789,High Error Rate
100635,2026-02-03,Hyderabad,Quality Review,Evening,580,49.94,6,0.0,96.29,60,Yes,1.034,Normal
104156,2026-02-03,Hyderabad,Quality Review,Night,625,80.83,7,5.8,91.41,60,No,1.12,SLA Breach
105618,2026-02-03,Hyderabad,Quality Review,Night,125,71.39,5,0.0,91.17,60,No,4.0,High Error Rate
101345,2026-02-03,Hyderabad,Validation,Evening,197,68.99,3,0.0,91.98,55,No,1.523,SLA Breach
105329,2026-02-03,Pune,Publishing,Night,548,45.47,5,3.6,98.25,30,No,0.912,SLA Breach
101432,2026-02-03,Pune,Quality Review,Morning,353,58.15,8,0.0,92.85,60,Yes,2.266,High Error Rate
102929,2026-02-03,Pune,Quality Review,Evening,581,48.6,4,20.3,93.03,60,Yes,0.688,Normal
104983,2026-02-03,Pune,Quality Review,Evening,429,29.09,4,4.7,93.89,60,Yes,0.932,Normal
103290,2026-02-03,Pune,Validation,Night,366,39.35,9,11.8,91.77,55,Yes,2.459,High Error Rate
105940,2026-02-03,Pune,Validation,Morning,214,49.68,5,5.1,91.02,55,Yes,2.336,High Error Rate
105271,2026-02-03,Unknown,Publishing,Evening,640,20.44,1,11.7,91.93,30,Yes,0.156,Normal
102674,2026-02-03,Unknown,Quality Review,Morning,281,54.02,2,7.7,95.49,60,Yes,0.712,Normal
103045,2026-02-04,Bengaluru,Data Intake,Night,119,37.85,4,0.0,100.0,35,No,3.361,High Error Rate
103776,2026-02-04,Bengaluru,Data Intake,Morning,116,40.32,6,10.6,94.86,35,No,5.172,High Error Rate
104448,2026-02-04,Bengaluru,Data Intake,Morning,519,35.78,6,0.7,91.44,35,No,1.156,SLA Breach
102392,2026-02-04,Bengaluru,Enrichment,Morning,596,31.62,5,0.0,99.59,65,Yes,0.839,Normal
104875,2026-02-04,Bengaluru,Enrichment,Morning,232,94.63,5,3.7,100.0,65,No,2.155,High Error Rate
101534,2026-02-04,Bengaluru,Quality Review,Night,282,93.74,3,33.3,88.28,60,No,1.064,Low Quality Score
103194,2026-02-04,Bengaluru,Validation,Morning,89,45.66,6,0.1,97.9,55,Yes,6.742,High Error Rate
104103,2026-02-04,Bengaluru,Validation,Evening,626,31.74,5,1.8,91.74,55,Yes,0.799,Normal
104564,2026-02-04,Bengaluru,Validation,Evening,317,39.15,3,3.1,97.36,55,Yes,0.946,Normal
100523,2026-02-04,Chennai,Data Intake,Evening,358,47.83,4,20.0,85.73,35,No,1.117,Low Quality Score
102554,2026-02-04,Chennai,Data Intake,Morning,275,48.7,4,4.6,95.51,35,No,1.455,SLA Breach
103394,2026-02-04,Chennai,Data Intake,Night,378,43.78,6,10.2,100.0,35,No,1.587,SLA Breach
102071,2026-02-04,Chennai,Publishing,Night,553,28.82,2,0.0,95.15,30,Yes,0.362,Normal
105681,2026-02-04,Chennai,Publishing,Evening,595,56.11,8,0.0,100.0,30,No,1.345,SLA Breach
100253,2026-02-04,Chennai,Quality Review,Night,285,81.23,12,0.0,96.16,60,No,4.211,High Error Rate
102220,2026-02-04,Chennai,Quality Review,Evening,529,55.19,6,27.4,93.52,60,Yes,1.134,Normal
103295,2026-02-04,Chennai,Quality Review,Night,173,86.18,3,22.3,94.05,60,No,1.734,SLA Breach
104009,2026-02-04,Chennai,Quality Review,Morning,407,26.7,5,0.0,92.21,60,Yes,1.229,Normal
104248,2026-02-04,Chennai,Validation,Evening,494,92.01,6,2.3,91.6,55,No,1.215,SLA Breach
104871,2026-02-04,Chennai,Validation,Morning,603,79.97,6,6.5,93.2,55,No,0.995,SLA Breach
101523,2026-02-04,Hyderabad,Data Intake,Night,148,16.03,5,0.0,94.01,35,Yes,3.378,High Error Rate
102810,2026-02-04,Hyderabad,Publishing,Night,308,24.77,7,22.3,95.63,30,Yes,2.273,High Error Rate
104985,2026-02-04,Hyderabad,Publishing,Evening,433,16.85,6,43.2,97.24,30,Yes,1.386,Normal
102738,2026-02-04,Hyderabad,Quality Review,Evening,420,29.18,4,3.3,87.3,60,Yes,0.952,Low Quality Score
104796,2026-02-04,Hyderabad,Quality Review,Morning,433,37.18,5,0.0,90.38,60,Yes,1.155,Normal
104956,2026-02-04,Hyderabad,Quality Review,Night,194,41.38,3,12.0,91.23,60,Yes,1.546,Normal
101113,2026-02-04,Hyderabad,Validation,Night,230,31.85,7,2.1,94.51,55,Yes,3.043,High Error Rate
103913,2026-02-04,Hyderabad,Validation,Night,542,88.01,7,17.9,98.79,55,No,1.292,SLA Breach
104905,2026-02-04,Pune,Data Intake,Evening,530,23.96,0,10.2,95.71,35,Yes,0.0,Normal
102993,2026-02-04,Pune,Publishing,Evening,88,24.2,2,0.0,89.17,30,Yes,2.273,Low Quality Score
103256,2026-02-04,Pune,Publishing,Morning,351,18.52,1,17.2,90.28,30,Yes,0.285,Normal
100888,2026-02-04,Pune,Quality Review,Morning,525,16.6,4,0.9,91.94,60,Yes,0.762,Normal
101178,2026-02-04,Pune,Quality Review,Evening,572,78.7,1,2.8,93.6,60,No,0.175,SLA Breach
101651,2026-02-04,Pune,Quality Review,Morning,406,41.0,5,12.6,91.93,60,Yes,1.232,Normal
105969,2026-02-04,Pune,Quality Review,Morning,366,53.23,8,22.9,92.51,60,Yes,2.186,High Error Rate
100072,2026-02-04,Pune,Validation,Night,131,37.43,1,22.0,99.55,55,Yes,0.763,Normal
102944,2026-02-04,Pune,Validation,Morning,240,77.94,1,0.0,93.39,55,No,0.417,SLA Breach
104491,2026-02-04,Pune,Validation,Evening,524,24.29,4,8.9,97.84,55,Yes,0.763,Normal
105905,2026-02-04,Pune,Validation,Morning,356,37.49,7,0.0,91.36,55,Yes,1.966,Normal
103040,2026-02-05,Bengaluru,Enrichment,Evening,298,64.53,3,0.0,90.75,65,Yes,1.007,Normal
105001,2026-02-05,Bengaluru,Enrichment,Evening,636,33.2,4,0.0,95.36,65,Yes,0.629,Normal
105280,2026-02-05,Bengaluru,Enrichment,Night,567,37.65,3,11.8,94.485,65,Yes,0.529,Normal
105953,2026-02-05,Bengaluru,Enrichment,Night,345,52.91,3,8.1,89.73,65,Yes,0.87,Low Quality Score
103153,2026-02-05,Bengaluru,Publishing,Morning,274,11.91,7,7.8,97.25,30,Yes,2.555,High Error Rate
101787,2026-02-05,Bengaluru,Quality Review,Morning,368,65.87,4,0.0,88.36,60,No,1.087,Low Quality Score
103182,2026-02-05,Bengaluru,Quality Review,Morning,125,57.61,4,34.4,95.33,60,Yes,3.2,High Error Rate
102094,2026-02-05,Bengaluru,Validation,Morning,270,48.7,4,0.0,92.0,55,Yes,1.481,Normal
105911,2026-02-05,Bengaluru,Validation,Morning,516,33.76,4,4.6,96.54,55,Yes,0.775,Normal
102890,2026-02-05,Chennai,Data Intake,Morning,333,30.31,9,0.0,100.0,35,Yes,2.703,High Error Rate
103258,2026-02-05,Chennai,Data Intake,Evening,329,24.1,7,47.5,94.75,35,Yes,2.128,High Error Rate
100052,2026-02-05,Chennai,Enrichment,Night,314,54.69,6,20.8,95.37,65,Yes,1.911,Normal
100838,2026-02-05,Chennai,Enrichment,Night,311,52.66,6,15.7,93.36,65,Yes,1.929,Normal
105763,2026-02-05,Chennai,Enrichment,Morning,226,37.7,6,10.0,94.75,65,Yes,2.655,High Error Rate
100398,2026-02-05,Chennai,Publishing,Morning,427,35.85,5,5.5,95.36,30,No,1.171,SLA Breach
103837,2026-02-05,Chennai,Publishing,Morning,610,10.52,3,24.3,97.98,30,Yes,0.492,Normal
100993,2026-02-05,Chennai,Validation,Morning,393,29.52,4,3.3,98.05,55,Yes,1.018,Normal
104581,2026-02-05,Chennai,Validation,Morning,536,35.52,5,1.1,97.49,55,Yes,0.933,Normal
101115,2026-02-05,Hyderabad,Data Intake,Morning,138,27.59,5,3.8,94.52,35,Yes,3.623,High Error Rate
104791,2026-02-05,Hyderabad,Enrichment,Morning,601,68.6,7,0.6,97.67,65,No,1.165,SLA Breach
104844,2026-02-05,Hyderabad,Enrichment,Evening,84,113.25,7,0.0,94.73,65,No,8.333,High Error Rate
105781,2026-02-05,Hyderabad,Enrichment,Evening,82,97.86,12,6.5,92.11,65,No,14.634,High Error Rate
102813,2026-02-05,Hyderabad,Publishing,Evening,648,44.89,4,0.0,97.31,30,No,0.617,SLA Breach
102861,2026-02-05,Hyderabad,Publishing,Night,85,43.01,9,14.3,95.05,30,No,10.588,High Error Rate
101770,2026-02-05,Hyderabad,Quality Review,Morning,277,90.7,6,25.1,91.97,60,No,2.166,High Error Rate
105465,2026-02-05,Hyderabad,Quality Review,Morning,156,40.46,5,22.2,94.34,60,Yes,3.205,High Error Rate
102745,2026-02-05,Hyderabad,Validation,Evening,120,56.86,8,19.6,93.12,55,No,6.667,High Error Rate
104656,2026-02-05,Hyderabad,Validation,Evening,143,96.12,2,29.3,100.0,55,No,1.399,SLA Breach
104827,2026-02-05,Hyderabad,Validation,Night,103,28.31,5,8.0,90.48,55,Yes,4.854,High Error Rate
105234,2026-02-05,Hyderabad,Validation,Evening,232,51.58,12,0.0,94.43,55,Yes,5.172,High Error Rate
102851,2026-02-05,Pune,Data Intake,Evening,611,41.88,7,14.7,95.43,35,No,1.146,SLA Breach
103024,2026-02-05,Pune,Data Intake,Evening,627,35.48,3,13.7,94.32,35,No,0.478,SLA Breach
100543,2026-02-05,Pune,Enrichment,Morning,526,63.78,0,1.4,96.21,65,Yes,0.0,Normal
103693,2026-02-05,Pune,Publishing,Evening,559,16.38,3,23.2,93.6,30,Yes,0.537,Normal
102466,2026-02-05,Pune,Quality Review,Evening,569,57.48,3,2.6,96.47,60,Yes,0.527,Normal
104492,2026-02-05,Pune,Quality Review,Night,604,25.31,3,12.7,94.49,60,Yes,0.497,Normal
105168,2026-02-05,Pune,Quality Review,Morning,344,31.02,3,0.0,91.66,60,Yes,0.872,Normal
103909,2026-02-05,Pune,Validation,Morning,149,34.15,4,23.4,92.8,55,Yes,2.685,High Error Rate
100653,2026-02-06,Bengaluru,Data Intake,Night,564,26.33,6,0.0,99.59,35,Yes,1.064,Normal
105667,2026-02-06,Bengaluru,Data Intake,Night,283,43.26,5,7.6,92.92,35,No,1.767,SLA Breach
102815,2026-02-06,Bengaluru,Enrichment,Night,220,59.76,4,0.7,89.56,65,Yes,1.818,Low Quality Score
104886,2026-02-06,Bengaluru,Enrichment,Morning,639,75.59,4,27.1,96.16,65,No,0.626,SLA Breach
100426,2026-02-06,Bengaluru,Quality Review,Morning,225,46.07,8,22.5,95.3,60,Yes,3.556,High Error Rate
101085,2026-02-06,Bengaluru,Quality Review,Evening,469,34.69,5,0.0,89.85,60,Yes,1.066,Low Quality Score
101704,2026-02-06,Bengaluru,Quality Review,Evening,491,46.03,3,0.0,90.91,60,Yes,0.611,Normal
103894,2026-02-06,Chennai,Data Intake,Morning,312,19.09,7,14.6,92.48,35,Yes,2.244,High Error Rate
104811,2026-02-06,Chennai,Data Intake,Morning,401,34.52,7,4.4,93.75,35,Yes,1.746,Normal
100102,2026-02-06,Chennai,Enrichment,Morning,383,86.8,2,14.3,97.23,65,No,0.522,SLA Breach
100339,2026-02-06,Chennai,Enrichment,Night,205,55.16,3,5.9,91.64,65,Yes,1.463,Normal
101796,2026-02-06,Chennai,Enrichment,Evening,606,42.89,7,3.6,100.0,65,Yes,1.155,Normal
103965,2026-02-06,Chennai,Enrichment,Evening,259,50.82,3,24.5,94.11,65,Yes,1.158,Normal
105717,2026-02-06,Chennai,Enrichment,Morning,321,53.65,4,19.6,98.77,65,Yes,1.246,Normal
100872,2026-02-06,Chennai,Publishing,Night,556,14.29,1,0.0,99.27,30,Yes,0.18,Normal
102900,2026-02-06,Chennai,Publishing,Evening,478,18.63,1,9.6,95.63,30,Yes,0.209,Normal
104159,2026-02-06,Chennai,Publishing,Morning,304,41.0,4,19.7,93.18,30,No,1.316,SLA Breach
104578,2026-02-06,Chennai,Publishing,Evening,216,21.59,6,35.9,96.1,30,Yes,2.778,High Error Rate
105623,2026-02-06,Chennai,Publishing,Evening,202,15.08,6,1.7,94.54,30,Yes,2.97,High Error Rate
100009,2026-02-06,Chennai,Quality Review,Evening,444,35.52,2,14.7,100.0,60,Yes,0.45,Normal
105943,2026-02-06,Chennai,Quality Review,Night,400,50.36,8,15.4,92.79,60,Yes,2.0,Normal
102511,2026-02-06,Chennai,Validation,Night,619,45.19,4,19.7,94.59,55,Yes,0.646,Normal
102773,2026-02-06,Chennai,Validation,Evening,320,74.52,6,5.1,95.56,55,No,1.875,SLA Breach
104164,2026-02-06,Hyderabad,Data Intake,Morning,292,32.31,6,0.0,91.22,35,Yes,2.055,High Error Rate
102349,2026-02-06,Hyderabad,Enrichment,Morning,537,78.86,6,42.1,91.47,65,No,1.117,SLA Breach
103832,2026-02-06,Hyderabad,Enrichment,Night,117,77.38,9,2.9,98.61,65,No,7.692,High Error Rate
105177,2026-02-06,Hyderabad,Enrichment,Evening,594,123.67,15,4.8,88.98,65,No,2.525,Low Quality Score
100664,2026-02-06,Hyderabad,Publishing,Evening,133,17.89,5,0.0,95.34,30,Yes,3.759,High Error Rate
100224,2026-02-06,Hyderabad,Quality Review,Evening,415,43.04,3,1.2,93.24,60,Yes,0.723,Normal
105796,2026-02-06,Hyderabad,Quality Review,Morning,593,53.06,4,5.5,98.04,60,Yes,0.675,Normal
101740,2026-02-06,Hyderabad,Validation,Night,364,55.64,4,6.8,96.57,55,No,1.099,SLA Breach
102643,2026-02-06,Hyderabad,Validation,Evening,507,23.33,1,0.0,90.26,55,Yes,0.197,Normal
104262,2026-02-06,Pune,Data Intake,Evening,536,28.72,2,2.6,98.87,35,Yes,0.373,Normal
102116,2026-02-06,Pune,Enrichment,Night,543,63.08,7,21.9,91.75,65,Yes,1.289,Normal
103504,2026-02-06,Pune,Publishing,Morning,467,36.97,6,0.0,100.0,30,No,1.285,SLA Breach
103736,2026-02-06,Pune,Publishing,Morning,441,21.19,5,24.9,97.17,30,Yes,1.134,Normal
104570,2026-02-06,Pune,Publishing,Night,179,13.7,5,31.6,95.57,30,Yes,2.793,High Error Rate
101364,2026-02-06,Pune,Quality Review,Evening,549,62.05,6,11.9,87.9,60,No,1.093,Low Quality Score
103288,2026-02-06,Pune,Quality Review,Night,625,66.22,2,7.4,89.99,60,No,0.32,Low Quality Score
102765,2026-02-07,Bengaluru,Publishing,Morning,528,50.86,4,0.0,92.26,30,No,0.758,SLA Breach
105625,2026-02-07,Bengaluru,Publishing,Evening,203,21.69,4,27.5,97.53,30,Yes,1.97,Normal
105276,2026-02-07,Bengaluru,Quality Review,Morning,481,29.51,0,3.3,98.28,60,Yes,0.0,Normal
100735,2026-02-07,Chennai,Data Intake,Night,103,12.34,8,0.0,94.83,35,Yes,7.767,High Error Rate
101872,2026-02-07,Chennai,Data Intake,Evening,539,51.29,4,0.0,93.16,35,No,0.742,SLA Breach
102474,2026-02-07,Chennai,Data Intake,Evening,457,67.02,6,5.7,96.89,35,No,1.313,SLA Breach
103079,2026-02-07,Chennai,Data Intake,Morning,364,14.65,4,0.0,97.88,35,Yes,1.099,Normal
103433,2026-02-07,Chennai,Data Intake,Evening,522,57.25,7,19.5,96.66,35,No,1.341,SLA Breach
104119,2026-02-07,Chennai,Enrichment,Evening,456,76.77,4,16.6,96.1,65,No,0.877,SLA Breach
101474,2026-02-07,Chennai,Publishing,Night,98,26.23,5,13.2,94.01,30,Yes,5.102,High Error Rate
101940,2026-02-07,Chennai,Publishing,Morning,182,27.3,1,14.1,90.64,30,Yes,0.549,Normal
105313,2026-02-07,Chennai,Quality Review,Evening,94,56.42,5,3.4,92.98,60,Yes,5.319,High Error Rate
102496,2026-02-07,Chennai,Validation,Morning,268,21.42,7,13.5,94.16,55,Yes,2.612,High Error Rate
102870,2026-02-07,Chennai,Validation,Evening,325,45.95,2,0.0,89.96,55,Yes,0.615,Low Quality Score
103242,2026-02-07,Chennai,Validation,Morning,408,69.18,5,0.2,93.47,55,No,1.225,SLA Breach
104654,2026-02-07,Chennai,Validation,Night,648,58.1,5,0.8,99.91,55,No,0.772,SLA Breach
105175,2026-02-07,Chennai,Validation,Evening,127,54.15,5,21.5,100.0,55,Yes,3.937,High Error Rate
105864,2026-02-07,Hyderabad,Data Intake,Morning,381,38.57,5,20.8,92.03,35,No,1.312,SLA Breach
103583,2026-02-07,Hyderabad,Enrichment,Morning,609,58.96,5,4.3,92.78,65,Yes,0.821,Normal
101072,2026-02-07,Hyderabad,Publishing,Evening,273,42.63,10,12.8,95.25,30,No,3.663,High Error Rate
105979,2026-02-07,Hyderabad,Publishing,Evening,514,20.16,10,22.4,94.04,30,Yes,1.946,Normal
103241,2026-02-07,Hyderabad,Quality Review,Evening,317,33.6,8,14.5,100.0,60,Yes,2.524,High Error Rate
104059,2026-02-07,Hyderabad,Validation,Morning,280,72.2,12,0.0,85.8,55,No,4.286,Low Quality Score
102360,2026-02-07,Pune,Data Intake,Night,413,29.38,7,0.0,92.29,35,Yes,1.695,Normal
105494,2026-02-07,Pune,Publishing,Night,269,40.12,7,18.3,95.4,30,No,2.602,High Error Rate
105690,2026-02-07,Pune,Publishing,Evening,142,35.17,2,11.4,98.78,30,No,1.408,SLA Breach
102277,2026-02-08,Bengaluru,Data Intake,Night,93,25.47,2,10.6,89.89,35,Yes,2.151,Low Quality Score
103328,2026-02-08,Bengaluru,Data Intake,Evening,327,24.26,3,4.3,93.62,35,Yes,0.917,Normal
104188,2026-02-08,Bengaluru,Data Intake,Night,305,29.46,2,0.0,95.74,35,Yes,0.656,Normal
105725,2026-02-08,Bengaluru,Data Intake,Evening,134,24.95,6,29.7,96.48,35,Yes,4.478,High Error Rate
102523,2026-02-08,Bengaluru,Publishing,Evening,617,26.05,2,0.0,93.66,30,Yes,0.324,Normal
103232,2026-02-08,Bengaluru,Publishing,Morning,480,13.84,9,6.5,97.57,30,Yes,1.875,Normal
101710,2026-02-08,Bengaluru,Quality Review,Evening,218,56.92,3,21.0,94.35,60,Yes,1.376,Normal
103179,2026-02-08,Bengaluru,Validation,Night,192,54.45,5,0.0,91.12,55,Yes,2.604,High Error Rate
104755,2026-02-08,Bengaluru,Validation,Morning,491,78.12,6,0.0,93.55,55,No,1.222,SLA Breach
104996,2026-02-08,Bengaluru,Validation,Night,261,40.33,3,0.0,93.61,55,Yes,1.149,Normal
102602,2026-02-08,Chennai,Data Intake,Morning,557,27.46,3,20.4,93.18,35,Yes,0.539,Normal
102462,2026-02-08,Chennai,Enrichment,Morning,511,40.39,7,0.0,99.19,65,Yes,1.37,Normal
104587,2026-02-08,Chennai,Enrichment,Morning,308,45.7,6,26.0,94.21,65,Yes,1.948,Normal
100142,2026-02-08,Chennai,Publishing,Night,587,25.39,0,20.4,87.89,30,Yes,0.0,Low Quality Score
101988,2026-02-08,Chennai,Publishing,Evening,91,37.75,2,34.1,92.68,30,No,2.198,High Error Rate
101745,2026-02-08,Chennai,Quality Review,Morning,523,32.29,4,21.1,96.57,60,Yes,0.765,Normal
102470,2026-02-08,Chennai,Quality Review,Morning,405,49.52,3,0.0,91.42,60,Yes,0.741,Normal
102665,2026-02-08,Chennai,Quality Review,Morning,349,79.03,1,17.6,95.23,60,No,0.287,SLA Breach
102444,2026-02-08,Hyderabad,Data Intake,Evening,440,33.92,4,24.4,93.31,35,Yes,0.909,Normal
104027,2026-02-08,Hyderabad,Validation,Morning,352,74.78,5,27.6,97.73,55,No,1.42,SLA Breach
102734,2026-02-08,Pune,Data Intake,Morning,320,56.5,1,0.0,92.6,35,No,0.312,SLA Breach
103526,2026-02-08,Pune,Data Intake,Morning,545,31.19,3,26.4,95.08,35,Yes,0.55,Normal
105487,2026-02-08,Pune,Data Intake,Night,583,27.31,4,16.9,97.34,35,Yes,0.686,Normal
103297,2026-02-08,Pune,Publishing,Morning,235,44.92,6,0.0,95.96,30,No,2.553,High Error Rate
103960,2026-02-08,Pune,Publishing,Morning,92,15.35,2,2.4,99.28,30,Yes,2.174,High Error Rate
105996,2026-02-08,Pune,Publishing,Evening,526,17.14,7,28.3,100.0,30,Yes,1.331,Normal
101989,2026-02-08,Pune,Validation,Evening,468,55.27,4,13.6,96.67,55,No,0.855,SLA Breach
104605,2026-02-08,Pune,Validation,Morning,182,58.06,2,7.2,91.97,55,No,1.099,SLA Breach
104673,2026-02-08,Pune,Validation,Night,513,25.55,5,9.5,97.71,55,Yes,0.975,Normal
105040,2026-02-08,Pune,Validation,Morning,420,80.3,7,0.0,100.0,55,No,1.667,SLA Breach
105545,2026-02-09,Bengaluru,Data Intake,Morning,599,18.14,5,0.0,92.25,35,Yes,0.835,Normal
102394,2026-02-09,Bengaluru,Enrichment,Morning,434,28.86,6,0.0,91.39,65,Yes,1.382,Normal
102553,2026-02-09,Bengaluru,Enrichment,Morning,629,79.13,1,22.5,90.58,65,No,0.159,SLA Breach
102358,2026-02-09,Bengaluru,Publishing,Evening,180,52.88,5,0.0,93.06,30,No,2.778,High Error Rate
101395,2026-02-09,Bengaluru,Quality Review,Morning,189,47.6,3,25.7,94.75,60,Yes,1.587,Normal
102839,2026-02-09,Bengaluru,Quality Review,Evening,117,44.48,3,13.5,87.51,60,Yes,2.564,Low Quality Score
105752,2026-02-09,Bengaluru,Validation,Night,574,32.05,3,2.0,94.38,55,Yes,0.523,Normal
102874,2026-02-09,Chennai,Data Intake,Evening,265,31.34,9,16.1,90.2,35,Yes,3.396,High Error Rate
105656,2026-02-09,Chennai,Data Intake,Evening,331,86.82,11,32.3,98.12,35,No,3.323,High Error Rate
100964,2026-02-09,Chennai,Publishing,Night,522,39.78,5,32.0,95.67,30,No,0.958,SLA Breach
103476,2026-02-09,Chennai,Quality Review,Morning,80,72.8,4,16.7,99.05,60,No,5.0,High Error Rate
103586,2026-02-09,Chennai,Validation,Morning,141,66.02,1,25.1,95.37,55,No,0.709,SLA Breach
103683,2026-02-09,Hyderabad,Data Intake,Morning,465,28.27,3,5.7,94.75,35,Yes,0.645,Normal
105549,2026-02-09,Hyderabad,Data Intake,Evening,398,50.37,6,0.0,98.91,35,No,1.508,SLA Breach
105957,2026-02-09,Hyderabad,Data Intake,Morning,234,22.14,5,12.4,88.1,35,Yes,2.137,Low Quality Score
102194,2026-02-09,Hyderabad,Enrichment,Morning,243,67.15,7,27.7,93.58,65,No,2.881,High Error Rate
105570,2026-02-09,Hyderabad,Publishing,Night,420,20.44,9,16.3,94.3,30,Yes,2.143,High Error Rate
100903,2026-02-09,Hyderabad,Quality Review,Night,287,53.27,4,11.6,85.25,60,Yes,1.394,Low Quality Score
101582,2026-02-09,Hyderabad,Validation,Night,389,42.23,2,25.9,91.99,55,Yes,0.514,Normal
103952,2026-02-09,Pune,Data Intake,Morning,439,62.93,1,3.7,91.34,35,No,0.228,SLA Breach
101355,2026-02-09,Pune,Enrichment,Evening,535,77.35,4,3.7,100.0,65,No,0.748,SLA Breach
103018,2026-02-09,Pune,Publishing,Morning,501,32.36,6,15.5,95.51,30,No,1.198,SLA Breach
103670,2026-02-09,Pune,Publishing,Evening,628,34.29,9,12.8,91.68,30,No,1.433,SLA Breach
105567,2026-02-09,Pune,Quality Review,Evening,312,45.04,4,0.0,95.38,60,Yes,1.282,Normal
104556,2026-02-09,Pune,Unknown,Morning,504,37.46,5,16.7,88.45,35,No,0.992,Low Quality Score
103444,2026-02-09,Pune,Validation,Evening,484,54.49,5,0.0,93.26,55,Yes,1.033,Normal
104803,2026-02-10,Bengaluru,Data Intake,Evening,520,27.78,11,0.0,95.39,35,Yes,2.115,High Error Rate
104967,2026-02-10,Bengaluru,Enrichment,Evening,540,51.74,5,4.9,94.42,65,Yes,0.926,Normal
105320,2026-02-10,Bengaluru,Enrichment,Morning,413,30.63,5,42.4,95.75,65,Yes,1.211,Normal
103413,2026-02-10,Bengaluru,Publishing,Night,369,31.27,3,2.2,91.58,30,No,0.813,SLA Breach
103471,2026-02-10,Bengaluru,Quality Review,Evening,634,38.05,4,23.8,96.67,60,Yes,0.631,Normal
100976,2026-02-10,Chennai,Data Intake,Evening,410,25.38,4,0.0,93.48,35,Yes,0.976,Normal
101839,2026-02-10,Chennai,Data Intake,Morning,82,30.92,6,0.0,98.99,35,Yes,7.317,High Error Rate
105884,2026-02-10,Chennai,Data Intake,Morning,557,22.14,3,7.5,90.77,35,Yes,0.539,Normal
103314,2026-02-10,Chennai,Enrichment,Morning,116,36.23,2,0.0,100.0,65,Yes,1.724,Normal
104209,2026-02-10,Chennai,Enrichment,Morning,251,45.18,11,0.0,92.62,65,Yes,4.382,High Error Rate
105662,2026-02-10,Chennai,Enrichment,Morning,176,72.46,4,0.0,94.17,65,No,2.273,High Error Rate
